ParName   Value   Gradient
log_rec(27,2016)    -0.799063   -0.0878047
log_rec(27,2017)      -1.0889     0.059418
log_rec(27,2018)    -0.103574     0.123715
log_rec(27,2019)     -1.94618   -0.0248321
log_rec(27,2020)     -1.31943    0.0398004
log_rec(27,2021)    -0.882636   0.00953506
log_rec(27,2022)    -0.908501  -0.00538113
log_rec_older(16,1)      0.22525    -0.355651
log_rec_older(16,2)      -1.1815    -0.149512
log_rec_older(16,3)      -3.0379    -0.134486
log_rec_older(16,4)     -2.76053     0.145257
log_rec_older(16,5)     -3.95984    0.0579945
log_rec_older(16,6)     -5.54394    -0.118728
log_rec_older(16,7)     -6.26216    -0.173904
log_rec_older(16,8)      -6.2832   -0.0725443
log_rec_older(16,9)     -6.91338    -0.024847
log_rec_older(16,10)     -7.06515   0.00893282
log_rec_older(17,1)     0.424801     0.128496
log_rec_older(17,2)   -0.0585909       0.1083
log_rec_older(17,3)     -1.60759     0.102938
log_rec_older(17,4)     -3.60342   -0.0211147
log_rec_older(17,5)     -4.73003    0.0507048
log_rec_older(17,6)     -6.97615    -0.042599
log_rec_older(18,1)      1.56174      0.06622
log_rec_older(18,2)     -1.17285   -0.0860307
log_rec_older(18,3)    -0.752945    0.0834142
log_rec_older(18,4)     -2.62377  0.000399119
log_rec_older(18,5)     -5.86161  -0.00233696
log_rec_older(18,6)      -6.2553    0.0110575
log_rec_older(18,7)     -3.82514    0.0185305
log_rec_older(18,8)     -7.45711   0.00617489
